graph_id,neato_xing,sfdp_xing,smartgd_xing,diff_gd_xing
grafo3743.35,9,10,14.0,7
grafo10971.96,41,48,37.0,33
grafo5865.36,5,2,4.0,2
grafo1779.21,4,8,4.0,4
grafo4593.62,18,13,12.0,12
grafo8617.85,71,50,63.0,56
grafo9506.70,50,57,40.0,42
grafo5548.42,12,5,8.0,7
grafo8124.76,36,41,37.0,25
grafo7553.36,23,27,25.0,18
grafo732.35,13,6,6.0,10
grafo6500.55,42,42,35.0,36
grafo1625.27,11,11,8.0,10
grafo3767.36,7,10,7.0,7
grafo7955.81,47,50,45.0,40
grafo2077.25,9,5,4.0,7
grafo6690.58,12,12,7.0,9
grafo3528.45,8,9,8.0,7
grafo9344.98,77,79,74.0,62
grafo909.47,1,6,4.0,1
grafo694.22,0,1,0.0,0
grafo3390.58,62,63,59.0,49
grafo5862.60,51,50,48.0,45
grafo10120.96,64,55,64.0,42
grafo4192.70,66,60,72.0,46
grafo8646.92,161,118,121.0,118
grafo6516.35,16,21,15.0,13
grafo411.16,4,5,3.0,2
grafo593.12,1,0,1.0,0
grafo1783.30,3,8,3.0,2
grafo147.29,0,0,0.0,0
grafo8878.93,143,114,115.0,112
grafo6167.40,16,15,13.0,12
grafo8709.87,88,73,74.0,72
grafo7738.56,33,16,23.0,22
grafo1170.27,0,0,1.0,0
grafo3978.47,9,11,17.0,8
grafo8662.91,117,99,117.0,85
grafo7148.39,7,11,12.0,7
grafo6298.44,36,41,31.0,26
grafo5873.46,11,23,11.0,7
grafo10978.98,98,125,80.0,73
grafo7677.43,19,20,18.0,14
grafo7933.62,24,27,22.0,19
grafo841.14,0,0,0.0,0
grafo1407.68,32,27,26.0,21
grafo3214.33,17,15,13.0,12
grafo613.10,0,0,0.0,0
grafo2008.33,8,5,7.0,6
grafo1695.15,0,0,0.0,0
grafo9810.79,57,44,56.0,51
grafo971.17,1,1,1.0,1
grafo3984.39,11,16,12.0,11
grafo5594.75,25,30,24.0,18
grafo7747.40,5,4,5.0,4
grafo11469.96,129,112,123.0,104
grafo1658.14,0,0,0.0,0
grafo5860.55,23,20,24.0,20
grafo5782.36,4,4,4.0,2
grafo1686.16,2,2,0.0,2
grafo9531.84,57,53,50.0,42
grafo3914.42,13,11,12.0,12
grafo637.13,0,0,0.0,0
grafo4896.68,14,11,17.0,11
grafo10379.95,99,82,82.0,82
grafo5828.43,5,7,4.0,5
grafo1157.38,10,10,10.0,6
grafo7728.49,15,16,16.0,14
grafo7442.45,10,5,11.0,9
grafo4978.79,29,32,24.0,24
grafo8543.87,53,53,35.0,42
grafo516.15,0,0,0.0,0
grafo7179.56,43,39,47.0,25
grafo523.20,1,2,1.0,1
grafo2264.15,0,0,1.0,0
grafo6503.59,15,12,14.0,11
grafo1877.33,13,24,13.0,11
grafo4570.72,32,31,33.0,27
grafo9178.64,50,30,41.0,42
grafo6909.67,20,19,15.0,17
grafo4588.56,24,27,26.0,18
grafo9467.64,8,8,9.0,7
grafo6766.85,44,46,43.0,38
grafo11247.36,13,8,14.0,9
grafo2831.21,13,7,5.0,11
grafo4383.75,74,71,83.0,60
grafo6860.44,18,19,23.0,16
grafo9095.69,33,24,34.0,26
grafo4677.52,24,25,26.0,20
grafo4915.55,31,26,31.0,25
grafo5605.51,57,60,46.0,44
grafo4736.52,10,15,10.0,9
grafo5148.34,1,3,1.0,1
grafo4835.59,64,38,39.0,53
grafo11308.33,3,2,1.0,2
grafo444.16,0,0,0.0,0
grafo4422.71,50,61,52.0,41
grafo10380.98,138,102,117.0,116
grafo2181.41,7,9,8.0,6
grafo11525.36,3,4,5.0,3
grafo3050.36,1,1,1.0,1
grafo1081.15,6,9,7.0,5
grafo3350.50,24,18,25.0,18
grafo4047.41,6,2,6.0,4
grafo814.14,0,0,0.0,0
grafo8955.96,39,49,42.0,33
grafo4431.62,21,26,28.0,19
grafo7481.41,22,24,24.0,18
grafo10270.93,152,137,129.0,119
grafo6200.45,22,18,12.0,18
grafo6320.49,5,5,5.0,4
grafo4847.56,40,47,38.0,34
grafo9748.67,54,57,77.0,49
grafo3367.40,6,3,5.0,4
grafo8917.66,110,109,99.0,74
grafo7829.77,76,56,58.0,55
grafo9577.97,69,50,58.0,52
grafo311.16,3,4,1.0,3
grafo5773.41,8,4,8.0,8
grafo7536.60,15,15,19.0,14
grafo3329.39,12,8,10.0,9
grafo1134.11,1,0,0.0,1
grafo4681.63,16,15,16.0,12
grafo8009.87,60,48,46.0,46
grafo2015.35,15,24,17.0,14
grafo4856.60,25,17,23.0,18
grafo1688.13,2,1,1.0,1
grafo5222.38,2,3,1.0,2
grafo5323.44,5,6,5.0,5
grafo11501.35,1,1,1.0,0
grafo280.11,0,1,0.0,0
grafo959.24,0,0,0.0,0
grafo6937.34,5,6,3.0,5
grafo11620.33,2,3,3.0,2
grafo820.18,1,0,1.0,0
grafo232.16,2,1,3.0,1
grafo4639.82,43,45,46.0,37
grafo2879.27,1,1,1.0,1
grafo10829.97,99,97,104.0,78
grafo2910.14,1,1,1.0,1
grafo7229.43,4,2,5.0,3
grafo10191.34,1,2,5.0,1
grafo4238.64,41,41,41.0,35
grafo4888.62,32,26,28.0,25
grafo4668.61,55,55,56.0,41
grafo9876.33,4,4,3.0,1
grafo2217.23,3,5,3.0,2
grafo11369.96,154,155,192.0,131
grafo10450.36,13,14,6.0,12
grafo7100.86,117,115,95.0,89
grafo6546.56,12,8,7.0,9
grafo4525.72,45,30,40.0,38
grafo221.15,1,1,0.0,0
grafo10308.96,71,64,71.0,52
grafo891.13,0,0,0.0,0
grafo3607.56,116,81,101.0,85
grafo8010.62,53,53,48.0,31
grafo935.21,12,15,14.0,10
grafo6000.76,53,43,54.0,42
grafo394.11,3,2,2.0,0
grafo5048.61,15,14,15.0,11
grafo5454.38,8,6,8.0,7
grafo8360.87,49,32,28.0,37
grafo9682.65,85,94,74.0,69
grafo5914.60,37,36,36.0,33
grafo4758.72,27,19,25.0,21
grafo2743.39,14,11,14.0,13
grafo4594.79,40,31,47.0,35
grafo7255.49,9,7,8.0,7
grafo10856.91,85,88,73.0,70
grafo8531.88,46,40,45.0,36
grafo11415.35,4,5,2.0,2
grafo10278.40,23,21,17.0,20
grafo5937.35,1,2,1.0,1
grafo2912.21,0,0,0.0,0
grafo2384.11,0,0,0.0,0
grafo7690.44,9,12,10.0,9
grafo1984.34,11,10,10.0,9
grafo1638.21,1,1,1.0,1
grafo1213.68,18,23,21.0,16
grafo7238.65,27,27,29.0,22
grafo8506.88,141,111,124.0,116
grafo9525.78,48,43,59.0,37
grafo5905.46,12,9,11.0,10
grafo9416.67,34,34,36.0,27
grafo2645.13,2,2,2.0,2
grafo4164.51,15,13,17.0,11
grafo1997.27,0,1,1.0,0
grafo7712.50,19,19,20.0,13
grafo1385.29,3,4,8.0,2
grafo6222.39,5,12,6.0,4
grafo817.18,1,0,0.0,1
grafo6316.60,37,35,36.0,30
grafo9986.91,57,51,63.0,47
grafo7996.95,95,92,86.0,72
grafo2234.14,1,2,0.0,0
grafo6572.38,2,3,2.0,2
grafo7051.42,11,12,17.0,8
grafo3480.35,1,1,0.0,1
grafo8218.92,67,74,70.0,49
grafo7701.43,31,25,28.0,29
grafo8315.77,53,55,49.0,44
grafo2115.12,0,0,0.0,0
grafo8065.82,106,118,105.0,88
grafo905.15,1,2,4.0,1
grafo667.12,0,0,0.0,0
grafo10755.41,19,24,19.0,15
grafo3952.33,8,6,6.0,7
grafo8435.87,31,42,35.0,28
grafo3973.53,21,22,25.0,16
grafo4506.55,14,11,13.0,11
grafo2227.17,4,4,5.0,2
grafo8707.92,54,49,52.0,40
grafo10116.100,179,169,170.0,136
grafo5598.37,10,10,9.0,10
grafo4627.53,25,24,26.0,17
grafo9857.31,1,1,2.0,1
grafo7425.44,14,7,12.0,12
grafo9747.80,134,146,142.0,111
grafo4790.62,35,30,35.0,28
grafo7704.42,4,5,4.0,3
grafo9918.34,0,0,1.0,0
grafo7399.46,28,19,25.0,26
grafo8519.70,41,36,38.0,33
grafo11471.91,88,104,97.0,71
grafo4603.50,23,21,22.0,16
grafo1472.53,31,26,28.0,24
grafo1754.13,4,3,4.0,3
grafo4625.66,36,32,39.0,26
grafo2561.14,3,2,3.0,1
grafo11337.92,38,32,34.0,30
grafo6835.36,4,2,2.0,3
grafo9275.79,91,83,93.0,64
grafo650.12,0,0,0.0,0
grafo2024.28,1,1,1.0,1
grafo3144.54,39,35,33.0,32
grafo10418.100,121,113,106.0,83
grafo921.16,1,0,0.0,0
grafo4199.64,39,40,46.0,33
grafo2746.38,3,2,2.0,3
grafo6985.41,5,6,5.0,5
grafo1322.30,3,1,0.0,1
grafo452.14,0,0,0.0,0
grafo6878.43,4,3,2.0,4
grafo9043.73,28,30,27.0,20
grafo3587.36,6,6,7.0,6
grafo11136.98,60,53,43.0,48
grafo2442.14,0,0,0.0,0
grafo773.12,0,0,0.0,0
grafo7658.44,22,16,24.0,15
grafo5193.37,7,6,5.0,7
grafo4852.58,39,40,32.0,35
grafo1933.22,2,2,1.0,1
grafo6574.47,20,28,23.0,15
grafo8503.89,32,24,33.0,26
grafo9520.79,83,61,69.0,59
grafo3705.44,9,14,13.0,7
grafo2183.16,2,0,0.0,2
grafo1390.27,11,8,8.0,7
grafo8711.90,59,41,61.0,47
grafo6428.51,9,11,12.0,7
grafo3874.40,5,4,2.0,3
grafo8233.76,28,29,26.0,22
grafo8940.88,29,29,19.0,22
grafo3073.11,0,1,0.0,0
grafo2001.12,1,1,1.0,1
grafo10448.98,44,34,59.0,31
grafo2451.17,1,2,0.0,1
grafo4138.60,39,41,42.0,26
grafo6709.47,9,7,7.0,6
grafo10999.92,125,104,100.0,101
grafo4877.62,30,34,34.0,25
grafo9780.77,31,27,26.0,26
grafo11015.98,142,113,97.0,114
grafo3362.51,19,11,8.0,13
grafo10154.94,127,94,107.0,92
grafo1564.66,18,28,27.0,17
grafo4581.67,20,17,25.0,18
grafo6312.58,58,63,47.0,44
grafo4169.83,61,65,70.0,51
grafo4618.80,45,57,46.0,36
grafo10396.33,6,3,4.0,6
grafo588.19,0,0,0.0,0
grafo2761.37,5,6,6.0,5
grafo2453.22,7,9,7.0,3
grafo7132.87,56,54,60.0,47
grafo8491.92,144,124,146.0,125
grafo7610.42,9,10,11.0,9
grafo2010.34,8,8,8.0,8
grafo1259.29,4,6,3.0,2
grafo9507.66,61,69,61.0,54
grafo7999.62,30,21,32.0,22
grafo2245.17,1,1,1.0,1
grafo9664.80,68,61,71.0,54
grafo10591.99,31,26,30.0,26
grafo3633.38,38,41,36.0,29
grafo1070.10,0,0,0.0,0
grafo524.14,0,0,0.0,0
grafo3080.43,0,0,0.0,0
grafo8395.61,65,75,59.0,45
grafo2270.32,3,0,0.0,2
grafo4579.53,16,20,13.0,16
grafo2288.16,6,2,4.0,6
grafo2963.40,9,7,8.0,6
grafo5444.55,18,17,18.0,15
grafo5759.35,4,1,2.0,3
grafo8899.89,81,64,84.0,62
grafo2483.25,13,12,11.0,10
grafo9818.61,62,38,54.0,47
grafo11334.37,7,8,9.0,5
grafo482.13,2,0,1.0,1
grafo8654.73,63,75,69.0,50
grafo6118.34,6,8,8.0,5
grafo5611.76,40,40,49.0,35
grafo2479.34,7,5,4.0,7
grafo9047.80,58,51,48.0,41
grafo9324.66,150,126,136.0,117
grafo7869.69,55,58,56.0,46
grafo6245.38,6,6,5.0,4
grafo2029.31,7,5,6.0,5
grafo3207.42,12,12,12.0,9
grafo6365.34,2,1,1.0,1
grafo8476.95,151,135,126.0,110
grafo3644.44,2,2,2.0,2
grafo4925.71,23,24,26.0,17
grafo3907.33,12,9,8.0,9
grafo2966.23,2,1,1.0,1
grafo9897.39,17,23,17.0,12
grafo8040.73,69,59,72.0,53
grafo5818.77,80,67,75.0,68
grafo8744.90,108,75,91.0,76
grafo6797.39,16,19,19.0,15
grafo11043.94,121,130,112.0,97
grafo3565.42,7,8,8.0,6
grafo2046.38,14,11,12.0,11
grafo693.16,0,2,0.0,0
grafo10949.95,115,140,111.0,95
grafo8361.65,32,26,24.0,20
grafo4020.40,7,9,9.0,7
grafo9979.38,12,14,14.0,9
grafo9916.31,5,4,5.0,4
grafo8722.73,56,47,55.0,43
grafo7461.72,49,64,61.0,42
grafo5052.53,34,38,34.0,26
grafo1164.10,0,0,0.0,0
grafo6695.59,34,44,33.0,32
grafo9223.65,32,39,34.0,27
grafo1497.71,45,31,38.0,32
grafo7688.53,7,4,4.0,5
grafo11355.92,84,74,88.0,70
grafo4197.71,53,55,59.0,43
grafo5714.40,12,12,15.0,9
grafo2581.45,10,5,10.0,6
grafo2417.14,3,1,1.0,3
grafo1786.21,1,1,1.0,1
grafo2679.17,0,0,0.0,0
grafo9622.93,69,63,69.0,52
grafo350.21,4,4,3.0,4
grafo2496.49,14,16,10.0,10
grafo4186.57,20,19,24.0,16
grafo6171.42,24,25,28.0,19
grafo4078.49,32,30,37.0,31
grafo11507.91,98,95,83.0,76
grafo2908.13,0,0,0.0,0
grafo11276.92,153,125,141.0,110
grafo4822.72,54,62,54.0,43
grafo7561.37,4,5,3.0,2
grafo4657.79,85,74,90.0,66
grafo2865.36,5,7,5.0,4
grafo4325.55,26,22,21.0,22
grafo3313.42,25,21,21.0,17
grafo3499.35,19,9,13.0,12
grafo2696.26,4,6,4.0,2
grafo7268.38,4,3,5.0,3
grafo1962.34,0,1,1.0,0
grafo1635.16,4,5,3.0,3
grafo8517.75,31,30,32.0,21
grafo1363.29,6,6,8.0,4
grafo9718.76,36,31,33.0,27
grafo3529.42,16,16,13.0,11
grafo6851.49,22,17,22.0,19
grafo9177.83,55,40,57.0,40
grafo10749.32,8,6,6.0,7
grafo9901.34,0,0,2.0,0
grafo7643.61,41,48,46.0,35
grafo1399.28,2,2,2.0,2
grafo8836.88,102,113,104.0,77
grafo7167.87,120,116,109.0,99
grafo8087.84,72,58,69.0,53
grafo1605.50,2,0,1.0,1
grafo7202.42,19,19,19.0,16
grafo7740.38,3,2,5.0,3
grafo2522.28,4,6,4.0,3
grafo1342.59,17,15,19.0,12
grafo11409.34,0,0,0.0,0
grafo9773.79,27,23,31.0,22
grafo4568.80,88,84,81.0,73
grafo5157.39,15,13,12.0,13
grafo7282.36,8,6,9.0,4
grafo161.31,7,5,9.0,7
grafo2265.12,0,1,0.0,0
grafo9789.78,68,38,48.0,54
grafo3381.40,12,13,12.0,9
grafo1524.46,15,14,19.0,11
grafo11476.32,2,2,2.0,2
grafo5617.45,12,10,12.0,11
grafo8616.76,42,43,41.0,33
grafo8699.97,66,62,60.0,52
grafo6040.34,0,0,0.0,0
grafo4528.55,7,1,3.0,4
grafo9588.62,81,92,86.0,67
grafo6431.41,6,6,6.0,6
grafo5098.58,50,46,52.0,41
grafo2339.14,0,1,0.0,0
grafo5481.62,109,93,99.0,88
grafo7443.42,11,11,19.0,10
grafo11296.36,10,10,7.0,9
grafo8239.65,63,62,76.0,54
grafo3392.43,2,4,3.0,2
grafo5525.40,17,16,22.0,12
grafo8445.83,32,44,31.0,27
grafo2436.28,5,8,5.0,5
grafo8376.70,46,54,48.0,39
grafo5591.38,8,8,8.0,6
grafo6967.69,34,32,24.0,25
grafo1625.19,4,3,3.0,4
grafo5587.48,7,7,4.0,4
grafo3814.39,10,6,9.0,8
grafo9286.77,47,43,44.0,36
grafo6845.40,8,13,11.0,8
grafo3457.38,3,2,2.0,3
grafo7699.39,12,9,12.0,9
grafo9179.63,7,5,8.0,6
grafo6219.37,3,3,4.0,3
grafo156.21,1,1,0.0,0
grafo6377.42,23,27,28.0,20
grafo2731.18,3,2,3.0,3
grafo5612.36,3,5,3.0,3
grafo5601.35,0,1,2.0,0
grafo9667.69,25,21,27.0,21
grafo533.11,0,0,0.0,0
grafo10323.97,75,74,71.0,59
grafo1360.25,4,4,4.0,3
grafo10452.94,136,162,148.0,106
grafo484.30,0,1,2.0,0
grafo188.23,0,0,0.0,0
grafo7568.38,28,31,23.0,19
grafo7980.62,79,62,65.0,64
grafo7609.42,33,28,26.0,28
grafo1439.15,3,4,2.0,3
grafo11047.92,159,147,158.0,133
grafo9001.66,75,67,74.0,60
grafo4179.79,40,45,32.0,29
grafo4116.60,66,85,63.0,52
grafo2832.13,1,0,0.0,0
grafo6117.44,2,5,2.0,2
grafo6675.44,19,17,19.0,16
grafo6238.57,48,55,72.0,37
grafo4548.60,8,10,8.0,6
grafo1113.20,0,0,0.0,0
grafo11524.100,68,49,63.0,51
grafo7943.76,34,19,32.0,21
grafo7244.41,12,10,11.0,8
grafo6509.38,16,11,17.0,12
grafo6755.48,10,14,8.0,7
grafo9541.80,52,48,66.0,45
grafo5135.39,7,7,10.0,5
grafo1817.28,5,3,5.0,4
grafo3962.39,11,9,11.0,6
grafo777.14,0,0,0.0,0
grafo5453.40,30,22,25.0,18
grafo5010.56,18,28,19.0,15
grafo2092.29,6,5,6.0,2
grafo2987.17,2,2,2.0,1
grafo5764.36,5,6,9.0,4
grafo4414.66,50,59,46.0,40
grafo4764.83,81,49,66.0,58
grafo9111.85,95,71,80.0,79
grafo9230.83,118,108,102.0,88
grafo5059.69,75,85,66.0,55
grafo1111.15,10,6,7.0,4
grafo10285.39,24,28,27.0,21
grafo11167.37,9,8,9.0,7
grafo10035.38,6,4,6.0,6
grafo334.12,0,0,0.0,0
grafo386.15,8,9,6.0,4
grafo1007.20,1,0,0.0,1
grafo11419.92,98,74,94.0,70
grafo1985.33,4,6,5.0,4
grafo6181.40,21,16,19.0,13
grafo8237.70,53,39,44.0,38
grafo9038.73,26,25,23.0,21
grafo4734.49,9,11,11.0,7
grafo7152.57,35,28,30.0,25
grafo7682.50,18,18,26.0,14
grafo5729.53,36,37,42.0,30
grafo8625.85,31,32,33.0,28
grafo11392.90,100,93,105.0,78
grafo438.22,4,5,2.0,2
grafo4491.61,13,19,25.0,10
grafo2137.22,0,0,0.0,0
grafo4143.60,10,10,11.0,8
grafo542.12,0,1,1.0,0
grafo8954.91,137,130,131.0,104
grafo5883.36,0,0,0.0,0
grafo2937.25,2,0,2.0,1
grafo2753.18,4,3,3.0,2
grafo233.11,0,0,0.0,0
grafo9558.65,46,49,50.0,31
grafo5201.53,9,6,9.0,5
grafo4890.80,58,68,55.0,47
grafo1193.26,1,0,0.0,0
grafo2094.34,7,7,5.0,2
grafo10680.95,97,89,81.0,68
grafo2652.16,2,2,3.0,1
grafo6745.35,34,22,27.0,22
grafo7479.39,21,19,19.0,14
grafo3977.37,11,15,11.0,8
grafo3634.40,5,4,1.0,4
grafo3118.39,7,8,7.0,7
grafo6689.48,7,8,9.0,6
grafo9351.73,20,14,20.0,18
grafo5134.62,18,23,22.0,17
grafo9832.92,109,103,81.0,90
grafo6149.40,9,8,10.0,6
grafo8581.94,45,65,51.0,32
grafo771.19,0,0,0.0,0
grafo5106.73,37,25,32.0,27
grafo933.12,0,0,0.0,0
grafo2393.14,1,1,3.0,0
grafo915.24,5,7,8.0,4
grafo11059.98,72,63,67.0,54
grafo379.15,0,0,0.0,0
grafo3098.18,4,3,2.0,4
grafo1789.23,2,2,2.0,2
grafo3430.39,19,15,16.0,16
grafo3484.51,22,20,24.0,15
grafo7953.79,137,122,132.0,109
grafo6010.35,6,13,7.0,4
grafo3819.52,28,20,22.0,19
grafo1642.18,0,0,0.0,0
grafo381.21,3,4,1.0,3
grafo4778.77,57,62,47.0,43
grafo1000.14,2,1,2.0,1
grafo11426.33,0,0,0.0,0
grafo554.10,0,0,0.0,0
grafo9443.82,63,53,53.0,53
grafo9328.68,65,48,57.0,50
grafo4129.78,63,62,66.0,58
grafo9717.64,33,24,23.0,24
grafo3240.46,34,27,25.0,27
grafo9686.73,69,67,63.0,49
grafo320.35,8,7,6.0,4
grafo4706.58,63,56,61.0,49
grafo8996.67,31,38,31.0,24
grafo4782.66,114,89,87.0,91
grafo5149.41,16,14,14.0,13
grafo11494.34,6,1,1.0,4
grafo5408.37,35,45,41.0,33
grafo827.12,0,0,0.0,0
grafo2452.25,4,4,3.0,2
grafo1555.37,9,13,9.0,7
grafo10522.99,104,113,98.0,80
grafo8377.92,105,83,91.0,85
grafo3863.37,7,5,5.0,7
grafo11028.40,10,11,14.0,10
grafo10792.98,117,125,120.0,101
grafo834.11,0,0,0.0,0
grafo4067.44,10,9,14.0,9
grafo3138.60,42,64,42.0,27
grafo7523.50,31,28,31.0,22
grafo4961.79,37,43,38.0,25
grafo11302.99,42,32,38.0,31
grafo1894.22,5,5,5.0,3
grafo619.13,1,0,0.0,0
grafo5396.59,62,62,65.0,46
grafo10600.93,113,98,111.0,94
grafo2980.23,10,7,7.0,10
grafo3047.33,1,0,0.0,0
grafo5334.41,22,30,16.0,17
grafo6750.49,51,58,61.0,47
grafo11103.93,31,28,33.0,20
grafo8909.89,99,88,106.0,74
grafo2035.30,10,11,13.0,9
grafo1665.17,0,0,0.0,0
grafo7917.84,103,96,93.0,82
grafo9096.80,41,40,43.0,36
grafo5020.62,68,60,70.0,54
grafo992.16,4,1,1.0,1
grafo1200.27,1,1,1.0,1
grafo8247.81,83,78,85.0,75
grafo10162.93,125,140,121.0,94
grafo11171.35,2,1,2.0,2
grafo7842.68,40,49,46.0,30
grafo10243.95,105,78,103.0,87
grafo5986.62,49,50,47.0,40
grafo9610.67,80,56,65.0,58
grafo4714.62,20,22,23.0,18
grafo11148.99,116,144,132.0,90
grafo3853.61,30,25,29.0,26
grafo6104.35,2,0,2.0,1
grafo8490.95,120,134,112.0,92
grafo10354.99,209,181,201.0,170
grafo1046.17,5,1,1.0,3
grafo4170.58,19,23,24.0,14
grafo6697.42,15,14,16.0,14
grafo6938.44,23,16,25.0,18
grafo10955.94,93,92,109.0,80
grafo6422.89,66,52,67.0,57
grafo10129.99,102,91,103.0,89
grafo6345.43,17,21,19.0,12
grafo4745.81,109,124,110.0,85
grafo7830.67,56,54,61.0,40
grafo2511.10,0,0,0.0,0
grafo7498.41,10,7,12.0,10
grafo4230.52,34,23,26.0,21
grafo6568.56,15,11,14.0,9
grafo6583.61,21,25,22.0,19
grafo11138.100,103,60,97.0,79
grafo4281.59,17,21,15.0,14
grafo9283.66,39,40,30.0,31
grafo9421.82,84,85,76.0,66
grafo1089.23,0,0,0.0,0
grafo1726.22,0,2,0.0,0
grafo7313.43,12,10,13.0,8
grafo3330.39,32,34,34.0,28
grafo5188.70,19,27,30.0,17
grafo622.23,3,3,3.0,3
grafo5329.57,23,14,16.0,14
grafo9290.75,44,36,45.0,35
grafo4454.68,37,35,36.0,28
grafo254.10,1,1,1.0,1
grafo7383.38,5,4,8.0,5
grafo829.17,2,1,1.0,1
grafo6480.38,7,17,9.0,7
grafo5607.38,11,11,12.0,8
grafo7919.81,106,92,91.0,77
grafo2243.46,17,11,14.0,13
grafo10638.100,134,151,135.0,110
grafo7541.40,18,11,15.0,14
grafo10222.99,87,74,75.0,73
grafo9698.79,48,38,40.0,32
grafo1967.35,24,26,23.0,20
grafo6372.43,28,31,29.0,24
grafo9950.100,60,56,48.0,51
grafo856.11,0,1,0.0,0
grafo2308.19,1,2,1.0,1
grafo1703.18,0,1,0.0,0
grafo3932.38,6,5,8.0,5
grafo9766.77,74,79,71.0,58
grafo2594.17,2,3,3.0,2
grafo2855.12,2,2,2.0,0
grafo8599.83,80,66,74.0,64
grafo8885.88,67,56,63.0,46
grafo9134.64,29,28,28.0,27
grafo9607.87,78,89,88.0,61
grafo3020.40,1,4,5.0,1
grafo5401.74,41,43,41.0,32
grafo5345.42,13,12,9.0,10
grafo1274.57,10,7,9.0,7
grafo6601.46,21,25,20.0,15
grafo406.13,1,2,1.0,1
grafo10913.97,43,50,41.0,39
grafo8146.77,38,27,33.0,27
grafo5962.69,32,28,23.0,24
grafo10221.95,73,75,81.0,62
grafo431.13,0,0,0.0,0
grafo2038.29,7,7,4.0,6
grafo2044.33,5,7,4.0,5
grafo7552.43,25,24,23.0,19
grafo1614.14,0,0,0.0,0
grafo5715.47,42,23,27.0,32
grafo710.15,4,5,4.0,2
grafo10543.95,52,51,48.0,45
grafo7223.40,61,54,,46
grafo11662.36,2,2,2.0,1
grafo3986.40,23,23,17.0,18
grafo9349.64,4,2,5.0,3
grafo353.13,0,0,0.0,0
grafo3317.36,8,10,9.0,8
grafo1351.28,4,11,6.0,4
grafo7439.45,6,8,6.0,5
grafo5872.33,1,5,3.0,1
grafo8408.84,61,47,51.0,47
grafo2857.27,2,3,2.0,2
grafo5866.76,74,84,89.0,62
grafo2519.37,2,0,0.0,1
grafo4457.74,19,16,25.0,14
grafo1101.25,10,9,9.0,8
grafo5581.45,18,16,21.0,14
grafo8563.92,94,83,87.0,76
grafo5903.38,8,11,8.0,7
grafo5980.40,10,13,14.0,9
grafo9023.78,88,60,92.0,65
grafo5760.43,18,15,12.0,12
grafo4670.58,25,31,30.0,21
grafo3195.54,34,35,40.0,25
grafo194.23,6,5,3.0,5
grafo2283.13,0,1,0.0,0
grafo10192.39,5,5,6.0,4
grafo5173.58,48,39,50.0,31
grafo6636.56,16,18,19.0,14
grafo5305.63,68,58,59.0,48
grafo2456.22,2,1,2.0,1
grafo1291.28,7,6,7.0,4
grafo3737.54,41,48,40.0,32
grafo987.27,2,2,3.0,2
grafo9431.79,37,43,40.0,25
grafo2322.42,6,8,11.0,5
grafo9141.60,39,41,38.0,30
grafo8450.69,77,93,60.0,57
grafo996.11,1,1,1.0,0
grafo6382.40,21,24,11.0,17
grafo6894.51,18,16,20.0,13
grafo7606.51,32,37,39.0,23
grafo2158.14,0,0,0.0,0
grafo269.12,0,1,0.0,0
grafo10085.35,5,6,4.0,3
grafo2336.17,0,0,0.0,0
grafo5215.39,2,3,3.0,2
grafo10559.98,93,74,89.0,75
grafo5835.44,6,7,4.0,4
grafo4406.73,63,53,40.0,40
grafo4787.58,11,7,11.0,6
grafo387.13,1,1,0.0,1
grafo5629.39,1,2,0.0,0
grafo1445.30,2,1,2.0,2
grafo3009.17,1,3,1.0,1
grafo11107.94,63,63,69.0,52
grafo7503.44,21,13,12.0,18
grafo9103.80,55,49,55.0,45
grafo2489.19,5,4,4.0,4
grafo6391.43,24,25,32.0,20
grafo5916.44,8,10,15.0,5
grafo4974.58,42,40,40.0,35
grafo8658.89,129,140,114.0,99
grafo7351.47,12,15,11.0,9
grafo5499.38,7,7,5.0,6
grafo4501.60,6,14,9.0,6
grafo5383.78,67,56,74.0,52
grafo2577.17,2,2,3.0,2
grafo6311.37,2,3,2.0,1
grafo7342.44,9,11,11.0,9
grafo6561.48,26,34,27.0,19
grafo5574.35,0,1,0.0,0
grafo10151.94,139,135,133.0,121
grafo9804.84,95,79,83.0,76
grafo6305.62,23,22,30.0,18
grafo7274.38,21,29,21.0,17
grafo9247.79,42,38,33.0,29
grafo10872.93,27,24,21.0,19
grafo6577.38,4,4,3.0,3
grafo8827.64,73,74,64.0,56
grafo10681.93,67,73,60.0,52
grafo8168.76,48,74,47.0,36
grafo7725.41,15,11,17.0,9
grafo1102.29,1,1,0.0,1
grafo11422.34,6,2,4.0,4
grafo2222.17,0,0,0.0,0
grafo10282.40,21,22,21.0,12
grafo4633.65,30,33,32.0,25
grafo1451.75,26,20,24.0,16
grafo5913.37,16,18,19.0,12
grafo9062.70,44,44,41.0,38
grafo9865.31,5,4,6.0,4
grafo6215.38,2,3,2.0,1
grafo10013.31,1,1,1.0,1
grafo3614.54,44,45,41.0,33
grafo10597.95,44,36,45.0,34
grafo7872.63,52,53,53.0,44
grafo9713.73,61,58,61.0,54
grafo11403.44,15,12,21.0,13
grafo2684.33,3,3,4.0,3
grafo1865.18,0,0,0.0,0
grafo6314.44,15,17,11.0,14
grafo4617.76,77,66,75.0,56
grafo11670.41,14,13,13.0,10
grafo3176.54,21,25,15.0,14
grafo10727.94,129,110,128.0,97
