graph_id,n_nodes,n_edges,neato_xing,diff_gd_xing,rl_xing
1258,27,31,1,1,1
1259,29,34,4,2,2
1260,51,66,22,12,9
1261,30,40,9,3,3
1262,53,74,38,21,17
1263,25,29,0,0,0
1264,28,30,0,0,0
1265,46,53,17,3,3
1266,23,25,0,0,0
1267,29,33,2,0,0
1268,55,70,7,5,4
1269,26,28,1,0,0
1270,60,73,9,6,4
1271,25,30,5,1,1
1272,26,34,5,2,2
1273,26,27,1,0,0
1274,57,68,10,5,4
1275,26,27,1,0,0
1276,26,32,3,2,2
1277,34,46,21,9,9
1278,27,30,1,0,0
1279,45,58,21,15,11
1280,28,32,3,1,1
1281,28,30,3,0,0
1282,27,33,2,1,1
1283,28,35,3,0,0
1284,29,40,8,5,5
1285,26,30,3,2,2
1286,27,31,3,1,1
1287,26,28,1,0,0
1288,26,29,2,2,2
1289,28,31,0,0,0
1290,27,35,5,2,2
1291,28,38,7,4,4
1292,28,36,4,2,2
1293,28,32,2,1,1
1294,63,79,20,10,7
1295,25,29,2,1,1
1296,46,59,11,9,9
1297,54,67,16,8,6
1298,66,82,23,14,11
1299,47,57,8,4,4
1300,66,88,58,27,24
1301,31,40,7,6,4
1302,65,87,34,22,22
1303,68,84,17,8,7
1304,27,29,0,0,0
1305,51,62,24,14,10
1306,27,29,0,0,0
1307,50,71,25,16,14
1308,27,30,0,0,0
1309,25,26,0,0,0
1310,46,61,24,13,11
1311,28,34,2,2,2
1312,26,29,0,0,0
1313,31,38,7,2,2
1314,25,27,2,0,0
1315,29,31,1,0,0
1316,28,30,0,0,0
1317,68,87,20,15,12
1318,26,36,5,1,1
1319,25,31,2,0,0
1320,27,37,8,3,3
1321,25,29,0,0,0
1322,30,37,3,1,1
1323,26,27,2,0,0
1324,27,28,0,0,0
1325,24,23,0,0,0
1326,27,29,1,0,0
1327,50,59,6,4,3
1328,54,71,31,15,14
1329,33,39,5,1,0
1330,28,29,1,1,1
1331,28,33,4,2,2
1332,27,35,4,3,3
1333,29,31,1,0,0
1334,30,39,9,4,4
1335,56,81,36,22,20
1336,25,26,0,0,0
1337,42,48,9,3,3
1338,25,26,1,0,0
1339,28,41,16,8,7
1340,26,31,4,4,4
1341,25,27,0,0,0
1342,59,70,17,9,5
1343,24,27,0,0,0
1344,25,26,1,0,0
1345,30,44,23,8,6
1346,65,76,10,5,4
1347,25,29,2,1,1
1348,26,27,0,0,0
1349,31,41,7,4,4
1350,29,41,17,7,7
1351,28,36,4,2,1
1352,29,34,2,0,0
1353,49,54,1,1,1
1354,28,36,7,1,1
1355,27,32,3,2,2
1356,29,34,3,0,0
1357,52,57,2,0,0
1358,52,70,18,10,9
1359,28,30,1,0,0
1360,25,30,4,2,2
1361,55,66,8,4,3
1362,31,37,1,0,0
1363,29,38,6,1,1
1364,68,87,23,17,17
1365,66,86,34,20,20
1366,56,70,13,6,6
1367,25,26,1,0,0
1368,31,44,13,10,10
1369,23,24,1,0,0
1370,72,89,22,13,11
1371,26,33,6,1,0
1372,25,27,0,0,0
1373,27,31,2,1,1
1374,28,32,5,1,1
1375,26,31,7,2,2
1376,29,34,3,0,0
1377,26,26,0,0,0
1378,46,62,26,13,13
1379,32,39,3,3,3
1380,61,72,17,9,9
1381,70,87,20,11,7
1382,48,55,2,0,0
1383,51,74,30,18,17
1384,27,36,2,0,0
1385,29,36,3,2,2
1386,29,40,7,4,2
1387,56,70,9,5,5
1388,29,38,3,0,0
1389,26,28,0,0,0
1390,27,39,11,3,3
1391,27,30,1,0,0
1392,50,63,15,12,10
1393,52,62,4,4,4
1394,45,57,6,5,5
1395,61,78,21,10,10
1396,61,78,10,7,6
1397,26,27,0,0,0
1398,24,25,1,0,0
1399,28,32,2,1,1
1400,31,44,11,6,6
1401,45,53,3,1,1
1402,48,56,5,4,3
1403,17,23,2,2,2
1404,51,70,18,14,12
1405,50,61,16,6,3
1406,46,56,7,3,2
1407,68,90,32,21,19
1408,49,59,8,2,2
1409,49,61,6,5,5
1410,67,85,36,13,9
1411,32,41,9,6,5
1412,28,29,1,0,0
1413,45,53,4,1,0
1414,66,82,16,11,10
1415,58,65,3,1,1
1416,48,62,20,8,7
1417,52,63,5,3,3
1418,50,57,5,3,2
1419,47,57,8,5,3
1420,68,91,51,27,22
1421,32,45,9,5,4
1422,22,22,0,0,0
1423,33,55,31,21,19
1424,47,58,14,4,4
1425,60,77,21,9,8
1426,65,85,38,26,23
1427,51,59,2,1,1
1428,56,69,15,11,10
1429,31,45,14,5,4
1430,31,50,22,11,10
1431,52,70,17,10,9
1432,60,77,25,16,15
1433,47,60,8,3,3
1434,30,40,5,2,2
1435,43,55,16,8,6
1436,33,39,3,2,2
1437,52,59,10,5,5
1438,49,59,12,6,6
1439,15,21,3,2,2
1440,24,32,3,1,1
1441,71,92,38,27,22
1442,57,76,26,18,16
1443,67,85,28,15,13
1444,23,25,0,0,0
1445,30,38,2,1,1
1446,23,24,0,0,0
1447,52,62,5,4,4
1448,52,63,8,5,4
1449,21,20,0,0,0
1450,56,70,24,8,8
1451,75,88,26,11,8
1452,49,66,24,7,6
1453,63,80,24,15,14
1454,49,59,8,2,2
1455,32,38,2,0,0
1456,29,43,19,7,7
1457,24,24,0,0,0
1458,48,63,19,13,12
1459,56,69,7,6,4
1460,50,62,5,2,2
1461,69,88,37,17,13
1462,65,87,29,18,15
1463,24,25,1,0,0
1464,46,53,2,1,1
1465,55,65,7,4,4
1466,61,78,31,21,21
1467,49,64,10,8,8
1468,62,75,18,8,8
1469,67,82,10,5,5
1470,51,69,33,20,19
1471,24,26,0,0,0
1472,53,68,31,17,13
1473,65,80,10,7,6
1474,52,73,46,28,24
1475,47,60,11,6,6
1476,71,95,45,30,26
1477,32,37,4,2,2
1478,56,69,9,8,7
1479,48,53,2,0,0
1480,56,77,47,27,22
1481,61,75,14,7,5
1482,53,67,16,9,9
1483,54,67,6,4,3
1484,46,57,9,5,4
1485,23,22,0,0,0
1486,51,60,13,5,5
1487,55,71,24,11,10
1488,48,58,6,3,3
1489,67,77,4,3,2
1490,47,57,13,6,3
1491,48,62,11,6,5
1492,54,67,14,5,4
1493,66,84,13,6,4
1494,50,57,4,3,3
1495,58,79,31,13,11
1496,52,66,17,8,8
1497,71,95,45,26,23
1498,48,59,6,4,3
1499,32,50,18,14,11
1500,50,71,26,19,16
1501,58,72,12,7,7
1502,33,43,3,2,2
1503,22,26,2,2,2
1504,51,68,22,11,10
1505,24,28,0,0,0
1506,43,50,7,2,2
1507,32,45,12,3,3
1508,67,85,20,16,15
1509,32,44,14,5,5
1510,48,54,5,2,2
1511,28,30,0,0,0
1512,26,30,2,1,1
1513,65,84,23,14,14
1514,47,55,4,2,2
1515,53,68,18,11,9
1516,71,101,56,41,37
1517,63,74,5,4,3
1518,67,85,36,18,17
1519,44,52,5,2,2
1520,51,65,21,9,8
1521,24,38,6,2,2
1522,43,53,4,3,3
1523,27,35,8,4,4
1524,46,61,15,9,9
1525,65,85,38,15,12
1526,24,25,0,0,0
1527,65,77,10,10,9
1528,50,56,3,2,2
1529,73,90,22,12,11
1530,24,27,0,0,0
1531,47,54,0,0,0
1532,51,61,15,7,6
1533,50,66,22,7,7
1534,30,32,1,0,0
1535,48,53,1,1,1
1536,47,52,2,2,2
1537,24,29,2,0,0
1538,68,84,28,14,12
1539,34,38,2,1,1
1540,34,44,8,4,4
1541,33,44,10,6,6
1542,49,59,7,4,3
1543,54,72,24,16,12
1544,45,54,6,2,2
1545,54,71,26,12,10
1546,22,22,0,0,0
1547,53,68,13,9,8
1548,39,44,0,0,0
1549,55,66,12,4,4
1550,53,67,14,8,6
1551,58,72,17,11,11
1552,62,72,15,5,5
1553,67,84,26,11,9
1554,47,58,11,8,8
1555,37,48,9,7,6
1556,63,79,21,15,14
1557,23,29,2,1,1
1558,53,64,10,3,3
1559,59,69,12,8,7
1560,49,59,8,7,5
1561,33,42,8,3,2
1562,49,55,1,0,0
1563,74,92,26,17,16
1564,66,85,18,13,12
1565,68,83,10,5,5
1566,58,62,3,1,1
1567,57,74,32,13,13
1568,69,89,20,17,13
1569,28,36,8,6,6
1570,63,74,14,9,6
1571,43,52,2,2,2
1572,26,30,0,0,0
1573,29,34,2,2,2
1574,29,35,3,2,2
1575,68,84,21,11,10
1576,29,34,1,0,0
1577,26,36,3,2,2
1578,27,30,1,1,1
1579,32,35,0,0,0
1580,28,34,2,1,1
1581,46,52,4,2,2
1582,30,34,1,0,0
1583,66,81,13,9,8
1584,70,98,64,38,31
1585,26,33,6,4,2
1586,25,29,3,0,0
1587,29,35,1,0,0
1588,58,66,4,3,3
1589,31,46,20,9,6
1590,45,50,2,2,2
1591,52,62,6,4,4
1592,27,31,0,0,0
1593,27,30,0,0,0
1594,25,26,0,0,0
1595,29,30,1,0,0
1596,26,26,0,0,0
1597,28,37,8,1,0
1598,29,33,3,1,1
1599,29,33,0,0,0
1600,28,37,8,6,6
1601,27,32,1,1,1
1602,26,29,1,0,0
1603,28,32,3,0,0
1604,28,32,0,0,0
1605,50,54,2,0,0
1606,63,85,26,17,16
1607,32,42,10,4,2
1608,28,29,0,0,0
1609,28,29,0,0,0
1610,48,66,23,14,12
1611,56,76,31,20,15
1612,29,32,1,1,1
1613,54,71,23,21,16
1614,14,14,0,0,0
1615,28,35,2,1,1
1616,17,21,4,0,0
1617,21,24,2,0,0
1618,15,16,0,0,0
1619,11,15,0,0,0
1620,27,27,0,0,0
1621,10,15,3,0,0
1622,19,20,0,0,0
1623,27,30,1,0,0
1624,23,34,12,7,7
1625,19,24,4,2,2
1626,18,27,7,4,3
1627,10,15,3,0,0
1628,25,33,9,4,4
1629,11,11,0,0,0
1630,31,40,4,3,3
1631,16,21,2,1,1
1632,21,26,8,1,1
1633,17,18,0,0,0
1634,17,18,0,0,0
1635,16,25,4,2,2
1636,11,20,8,3,3
1637,31,41,10,6,5
1638,21,25,1,0,0
1639,14,16,0,0,0
1640,17,19,1,0,0
1641,30,33,0,0,0
1642,18,19,0,0,0
1643,10,9,0,0,0
1644,18,21,2,0,0
1645,21,23,1,0,0
1646,28,33,2,0,0
1647,30,33,3,1,1
1648,18,24,3,2,2
1649,20,22,1,0,0
1650,31,39,4,4,4
1651,20,21,0,0,0
1652,18,20,0,0,0
1653,18,18,0,0,0
1654,10,14,3,0,0
1655,26,32,1,1,1
1656,17,22,1,0,0
1657,10,15,3,0,0
1658,14,15,0,0,0
1659,11,15,2,1,1
1660,19,23,1,1,1
1661,19,21,1,1,1
1662,14,20,1,0,0
1663,39,50,10,3,2
1664,26,32,1,0,0
1665,17,17,0,0,0
1666,19,28,2,1,1
1667,24,29,2,1,1
1668,33,41,5,2,1
1669,48,59,7,2,2
1670,16,20,2,0,0
1671,17,17,0,0,0
1672,19,21,1,0,0
1673,20,22,0,0,0
1674,12,16,5,1,1
1675,19,21,1,0,0
1676,20,22,1,0,0
1677,21,20,0,0,0
1678,23,27,2,0,0
1679,18,24,2,1,1
1680,32,44,7,0,0
1681,54,74,37,25,24
1682,21,41,28,12,11
1683,11,19,5,2,2
1684,19,23,0,0,0
1685,23,23,0,0,0
1686,16,18,2,0,0
1687,30,32,1,1,1
1688,13,17,2,1,0
1689,31,34,3,1,1
1690,20,24,3,1,0
1691,16,19,2,0,0
1692,16,17,0,0,0
1693,12,13,0,0,0
1694,32,38,4,2,1
1695,15,17,0,0,0
1696,24,28,2,1,1
1697,11,17,2,2,2
1698,33,43,8,5,5
1699,21,24,2,0,0
1700,15,19,0,0,0
1701,36,41,4,2,2
1702,30,36,2,2,2
1703,18,20,0,0,0
1704,10,15,3,0,0
1705,19,24,5,0,0
1706,24,30,3,2,2
1707,18,21,1,0,0
1708,21,26,2,1,1
1709,13,19,2,1,1
1710,40,49,5,4,4
1711,33,46,16,7,6
1712,22,25,0,0,0
1713,19,19,0,0,0
1714,12,18,3,1,1
1715,22,34,14,2,2
1716,20,23,0,0,0
1717,14,14,0,0,0
1718,21,29,3,1,1
1719,13,16,1,0,0
1720,19,25,1,0,0
1721,24,27,1,1,1
1722,12,21,13,2,2
1723,10,15,3,0,0
1724,19,21,1,1,1
1725,32,41,5,3,3
1726,22,26,0,0,0
1727,21,23,3,0,0
1728,61,71,8,7,5
1729,13,19,3,0,0
1730,29,35,7,1,1
1731,16,19,1,0,0
1732,17,20,0,0,0
1733,20,24,2,2,2
1734,11,14,0,0,0
1735,11,14,0,0,0
1736,27,35,4,1,1
1737,22,28,6,3,2
1738,15,15,0,0,0
1739,16,21,1,1,1
1740,10,13,2,0,0
1741,16,16,0,0,0
1742,34,43,4,4,4
1743,25,32,4,2,2
1744,12,15,1,0,0
1745,17,20,0,0,0
1746,27,38,6,5,4
1747,19,29,8,4,4
1748,16,17,1,0,0
1749,21,32,13,6,4
1750,12,18,4,1,1
1751,17,21,0,0,0
1752,21,29,5,2,1
1753,16,23,5,0,0
1754,13,21,4,3,3
1755,20,22,1,0,0
1756,16,20,2,0,0
1757,20,25,0,0,0
1758,37,45,8,3,2
1759,26,36,13,7,6
1760,28,39,12,6,6
1761,20,26,1,1,1
1762,21,25,1,0,0
1763,12,21,8,2,2
1764,20,25,4,1,1
1765,22,31,7,3,3
1766,11,17,1,0,0
1767,32,42,5,4,4
1768,26,30,1,1,1
1769,16,20,2,0,0
1770,38,45,3,0,0
1771,22,26,1,0,0
1772,15,25,8,0,0
1773,27,33,3,1,1
1774,10,15,3,0,0
1775,31,40,5,2,2
1776,44,54,11,5,5
1777,23,32,5,2,2
1778,15,20,3,0,0
1779,21,30,4,3,3
1780,18,24,3,1,0
1781,14,20,3,0,0
1782,15,22,4,3,3
1783,30,37,3,1,1
1784,32,36,3,3,3
1785,37,44,4,2,2
1786,21,25,1,1,1
1787,16,16,0,0,0
1788,33,42,6,3,3
1789,23,28,2,2,2
1790,16,17,0,0,0
1791,11,15,1,0,0
1792,16,22,1,0,0
1793,21,26,2,1,1
1794,17,20,0,0,0
1795,11,15,0,0,0
1796,31,40,4,4,3
1797,19,27,6,3,3
1798,23,31,2,2,2
1799,26,30,1,1,1
1800,19,24,3,0,0
1801,20,23,3,0,0
1802,13,18,2,1,1
1803,17,17,0,0,0
1804,19,30,9,5,4
1805,26,31,2,2,2
1806,23,28,2,0,0
1807,12,17,4,1,1
1808,15,15,0,0,0
1809,17,17,1,0,0
1810,30,40,4,3,3
1811,18,23,2,1,1
1812,19,21,1,0,0
1813,28,33,3,3,3
1814,21,28,9,3,2
1815,34,37,0,0,0
1816,12,19,0,0,0
1817,28,34,5,3,3
1818,26,28,0,0,0
1819,22,37,18,5,5
1820,18,26,7,1,0
1821,19,21,0,0,0
1822,11,17,2,0,0
1823,19,25,4,2,2
1824,18,23,1,1,1
1825,26,31,2,1,1
1826,19,27,6,2,0
1827,13,16,1,0,0
1828,27,33,0,0,0
1829,15,19,1,0,0
1830,24,29,7,3,3
1831,17,19,0,0,0
1832,11,12,1,0,0
1833,46,60,17,10,8
1834,19,23,4,0,0
1835,11,15,2,1,1
1836,45,58,20,10,10
1837,20,24,4,1,1
1838,21,25,0,0,0
1839,13,15,1,0,0
1840,28,34,4,3,3
1841,18,26,7,2,2
1842,27,35,6,4,4
1843,12,15,1,0,0
1844,42,54,14,8,8
1845,17,18,0,0,0
1846,19,24,3,2,2
1847,26,29,0,0,0
1848,18,22,3,0,0
1849,16,20,2,0,0
1850,22,28,2,1,1
1851,17,22,3,2,2
1852,19,25,1,0,0
1853,13,15,0,0,0
1854,22,27,3,1,1
1855,20,27,3,1,1
1856,14,14,0,0,0
1857,10,12,1,0,0
1858,19,21,0,0,0
1859,32,35,2,1,1
1860,20,22,1,0,0
1861,17,21,2,1,1
1862,24,27,1,1,1
1863,21,26,7,0,0
1864,18,18,0,0,0
1865,18,20,0,0,0
1866,11,17,3,0,0
1867,27,30,3,0,0
1868,34,39,4,2,2
1869,31,33,2,1,1
1870,14,21,2,1,1
1871,17,18,0,0,0
1872,23,25,0,0,0
1873,20,27,5,3,3
1874,36,48,16,11,9
1875,17,22,5,3,3
1876,11,19,4,4,4
1877,33,48,13,7,7
1878,16,18,0,0,0
1879,21,30,8,4,3
1880,24,26,1,1,1
1881,19,22,0,0,0
1882,19,22,1,1,1
1883,15,15,0,0,0
1884,16,16,0,0,0
1885,13,16,0,0,0
1886,22,21,0,0,0
1887,56,72,19,10,9
1888,15,16,0,0,0
1889,27,34,4,1,1
1890,33,40,6,2,2
1891,18,19,1,1,1
1892,23,24,0,0,0
1893,18,18,0,0,0
1894,22,30,5,1,1
1895,14,16,0,0,0
1896,21,25,2,0,0
1897,19,20,0,0,0
1898,10,15,3,0,0
1899,23,29,1,1,1
1900,19,22,2,0,0
1901,20,26,6,1,1
1902,12,14,1,0,0
1903,18,21,1,0,0
1904,39,49,13,10,9
1905,13,14,0,0,0
1906,51,62,9,5,4
1907,16,18,0,0,0
1908,32,39,6,3,3
1909,13,18,1,0,0
1910,21,27,3,2,2
1911,21,26,5,2,2
1912,11,17,4,0,0
1913,11,14,0,0,0
1914,28,36,4,2,2
1915,33,44,9,3,3
1916,20,23,0,0,0
1917,11,17,3,2,2
1918,16,23,1,1,1
1919,21,25,1,0,0
1920,11,22,12,4,2
1921,27,31,0,0,0
1922,22,29,4,1,1
1923,26,29,0,0,0
1924,16,18,0,0,0
1925,35,36,0,0,0
1926,26,34,5,2,2
1927,21,25,3,1,1
1928,23,28,4,1,1
1929,21,24,0,0,0
1930,13,13,0,0,0
1931,20,29,5,3,2
1932,13,17,1,0,0
1933,22,26,2,0,0
1934,14,14,0,0,0
1935,13,18,3,0,0
1936,18,27,1,1,1
1937,21,24,2,0,0
1938,12,15,1,0,0
1939,22,22,0,0,0
1940,18,24,4,1,1
1941,21,26,4,2,2
1942,18,19,0,0,0
1943,12,15,0,0,0
1944,19,24,5,0,0
1945,16,17,0,0,0
1946,31,38,2,2,2
1947,14,18,1,0,0
1948,36,45,5,4,3
1949,29,34,3,1,1
1950,24,27,1,0,0
1951,14,25,13,3,3
1952,26,31,1,1,1
1953,32,34,0,0,0
1954,24,27,1,0,0
1955,10,15,3,0,0
1956,41,58,26,13,12
1957,10,15,3,0,0
1958,30,33,0,0,0
1959,25,30,5,2,2
1960,26,29,2,1,1
1961,15,16,0,0,0
1962,34,39,0,0,0
1963,42,63,34,18,14
1964,36,51,12,9,8
1965,28,37,4,2,2
1966,24,34,5,2,2
1967,35,53,24,11,10
1968,25,32,8,2,2
1969,14,14,0,0,0
1970,15,17,0,0,0
1971,15,20,0,0,0
1972,10,15,3,0,0
1973,27,33,6,2,2
1974,23,27,3,3,3
1975,33,46,15,11,10
1976,32,43,5,3,2
1977,24,23,0,0,0
1978,37,47,19,7,7
1979,47,64,25,13,13
1980,28,35,3,2,2
1981,24,36,14,5,4
1982,15,17,0,0,0
1983,29,37,6,3,3
1984,34,43,11,5,4
1985,33,43,4,3,3
1986,27,34,9,1,1
1987,30,38,3,3,3
1988,25,26,1,0,0
1989,31,33,0,0,0
1990,34,38,2,2,2
1991,31,39,12,5,5
1992,32,36,2,1,1
1993,32,42,12,8,7
1994,14,19,1,0,0
1995,25,33,8,1,1
1996,26,32,3,2,2
1997,27,31,0,0,0
1998,31,36,0,0,0
1999,38,45,5,2,2
2000,24,27,3,0,0
2001,12,14,1,0,0
2002,62,77,18,6,6
2003,29,35,1,0,0
2004,35,40,0,0,0
2005,30,37,3,2,2
2006,25,36,7,1,1
2007,39,51,10,7,5
2008,33,42,8,4,4
2009,23,30,4,2,2
2010,34,41,8,4,3
2011,39,49,12,7,7
2012,30,46,17,14,13
2013,30,38,14,3,3
2014,23,28,3,2,1
2015,35,48,15,11,11
2016,25,33,5,4,4
2017,24,28,3,0,0
2018,28,37,3,1,1
2019,41,47,3,2,2
2020,35,43,1,0,0
2021,27,31,2,0,0
2022,28,31,2,1,1
2023,16,20,4,2,2
2024,28,31,1,1,1
2025,30,42,12,7,7
2026,28,36,5,2,2
2027,35,46,10,5,5
2028,23,32,9,4,4
2029,31,40,7,2,2
2030,30,44,17,9,9
2031,34,42,3,1,1
2032,23,27,3,1,1
2033,30,37,8,2,2
2034,31,41,9,5,5
2035,30,45,10,4,4
2036,27,32,0,0,0
2037,27,31,2,2,2
2038,29,39,7,4,4
2039,39,45,1,0,0
2040,27,35,8,1,1
2041,28,39,12,8,8
2042,33,43,7,4,4
2043,35,45,14,10,9
2044,33,43,5,5,4
2045,28,49,26,14,13
2046,38,50,14,5,4
2047,32,34,3,1,1
2048,52,65,10,5,5
2049,33,38,2,1,1
2050,27,36,2,1,1
2051,25,26,0,0,0
2052,38,50,14,8,8
2053,31,37,6,2,2
2054,29,35,1,1,1
2055,39,51,9,8,7
2056,20,22,0,0,0
2057,34,45,10,3,3
2058,28,29,1,0,0
2059,42,52,4,3,3
2060,25,26,0,0,0
2061,25,31,8,2,2
2062,42,51,8,5,5
2063,29,39,10,5,4
2064,33,42,5,3,3
2065,70,91,33,26,22
2066,33,39,1,1,1
2067,25,28,1,0,0
2068,12,16,1,0,0
2069,32,37,0,0,0
2070,37,49,9,5,4
2071,37,58,38,22,20
2072,29,43,11,6,6
2073,32,34,0,0,0
2074,34,34,0,0,0
2075,32,41,6,5,4
2076,29,35,4,2,2
2077,25,30,9,2,2
2078,29,37,8,4,4
2079,19,21,0,0,0
2080,25,32,3,1,0
2081,39,52,5,3,3
2082,34,38,1,0,0
2083,52,63,11,5,3
2084,25,35,10,5,4
2085,29,30,2,0,0
2086,39,55,32,17,16
2087,29,36,5,3,3
2088,38,54,18,5,4
2089,66,84,20,7,7
2090,17,18,1,0,0
2091,34,47,13,6,5
2092,29,36,6,0,0
2093,36,53,30,20,18
2094,34,39,7,2,2
2095,29,35,6,2,2
2096,43,58,13,9,8
2097,53,69,27,16,14
2098,35,42,4,3,3
2099,37,44,4,0,0
2100,29,38,17,5,2
2101,17,17,0,0,0
2102,34,41,5,2,2
2103,66,76,15,7,7
2104,36,45,8,6,6
2105,10,12,0,0,0
2106,17,19,0,0,0
2107,31,35,4,0,0
2108,26,35,11,6,6
2109,11,18,9,3,3
2110,11,11,0,0,0
2111,10,16,3,0,0
2112,28,36,7,3,3
2113,19,25,2,1,1
2114,21,24,4,3,3
2115,12,15,0,0,0
2116,32,41,5,3,3
2117,18,20,0,0,0
2118,15,15,0,0,0
2119,21,27,1,1,1
2120,13,20,7,2,2
2121,13,25,13,6,6
2122,20,21,1,0,0
2123,26,28,0,0,0
2124,49,64,22,11,7
2125,16,18,0,0,0
2126,11,15,3,0,0
2127,18,23,1,1,1
2128,19,19,0,0,0
2129,11,17,5,0,0
2130,31,37,1,0,0
2131,19,25,3,2,2
2132,37,45,6,3,3
2133,22,24,1,0,0
2134,24,30,2,0,0
2135,19,23,2,1,1
2136,11,17,2,1,1
2137,22,21,0,0,0
2138,17,19,2,0,0
2139,11,16,4,2,2
2140,25,28,1,0,0
2141,55,76,31,18,17
2142,16,16,0,0,0
2143,19,27,9,2,2
2144,12,18,5,1,1
2145,29,34,4,1,1
2146,17,17,0,0,0
2147,17,20,2,1,1
2148,39,45,3,3,3
2149,24,30,5,3,3
2150,16,19,0,0,0
2151,20,27,6,1,0
2152,21,22,0,0,0
2153,19,23,4,0,0
2154,14,16,2,1,1
2155,33,40,3,2,2
2156,33,41,9,1,1
2157,15,15,0,0,0
2158,14,18,0,0,0
2159,17,19,0,0,0
2160,15,19,2,0,0
2161,29,34,3,3,3
2162,21,26,1,1,1
2163,24,27,1,1,1
2164,16,18,0,0,0
2165,22,23,0,0,0
2166,20,28,2,1,1
2167,38,45,2,2,2
2168,16,18,0,0,0
2169,15,21,8,1,1
2170,13,18,2,0,0
2171,19,23,1,1,1
2172,31,32,0,0,0
2173,21,25,1,1,1
2174,17,18,0,0,0
2175,25,28,0,0,0
2176,21,26,0,0,0
2177,17,22,1,0,0
2178,22,25,1,1,1
2179,14,19,2,1,1
2180,27,28,0,0,0
2181,41,52,7,5,5
2182,38,52,19,10,9
2183,16,17,2,0,0
2184,18,21,0,0,0
2185,24,28,2,0,0
2186,18,23,2,1,1
2187,19,22,2,1,1
2188,28,40,10,4,2
2189,14,16,0,0,0
2190,36,42,3,1,1
2191,16,19,0,0,0
2192,16,18,1,0,0
2193,22,30,8,2,2
2194,48,57,4,1,1
2195,35,46,12,3,3
2196,16,17,1,0,0
2197,13,14,0,0,0
2198,16,20,4,1,1
2199,44,50,4,3,3
2200,23,29,3,2,2
2201,25,29,0,0,0
2202,20,25,5,2,2
2203,33,41,4,1,1
2204,13,13,0,0,0
2205,38,55,19,14,13
2206,19,23,3,1,1
2207,36,49,15,12,11
2208,21,24,1,0,0
2209,20,31,6,3,3
2210,28,32,0,0,0
2211,16,28,17,7,5
2212,36,41,1,0,0
2213,20,28,1,1,1
2214,19,21,1,0,0
2215,36,41,5,2,2
2216,15,20,2,1,1
2217,23,29,3,1,1
2218,13,13,0,0,0
2219,15,19,1,1,1
2220,17,25,5,3,1
2221,13,13,0,0,0
2222,17,17,0,0,0
2223,38,44,3,3,3
2224,37,45,8,7,7
2225,15,18,2,0,0
2226,39,63,29,20,19
2227,17,25,4,2,2
2228,14,14,0,0,0
2229,25,42,21,13,10
2230,39,54,10,5,5
2231,16,20,2,1,1
2232,15,16,0,0,0
2233,15,20,0,0,0
2234,14,19,1,0,0
2235,41,58,27,14,14
2236,16,20,3,1,1
2237,27,34,3,1,0
2238,33,39,6,2,2
2239,17,27,10,4,0
2240,12,13,0,0,0
2241,16,20,0,0,0
2242,25,32,5,2,2
2243,46,61,17,6,6
2244,18,20,0,0,0
2245,17,19,1,0,0
2246,20,30,10,7,7
2247,18,25,5,0,0
2248,22,28,4,2,2
2249,40,49,7,4,3
2250,48,60,11,1,1
2251,48,60,11,1,1
2252,15,22,3,1,1
2253,18,25,8,0,0
2254,48,66,28,18,17
2255,39,45,2,1,1
2256,23,26,0,0,0
2257,14,16,0,0,0
2258,47,60,8,4,4
2259,14,14,0,0,0
2260,14,15,0,0,0
2261,12,14,0,0,0
2262,31,40,3,0,0
2263,22,24,1,0,0
2264,15,17,0,0,0
2265,12,15,0,0,0
2266,15,16,0,0,0
2267,36,52,25,14,13
2268,20,24,1,0,0
2269,23,27,2,1,1
2270,32,34,3,0,0
2271,71,89,39,20,19
2272,20,23,0,0,0
2273,40,60,26,8,7
2274,35,41,6,1,1
2275,27,32,4,0,0
2276,16,20,3,1,1
2277,18,21,0,0,0
2278,39,50,8,6,6
2279,16,18,0,0,0
2280,15,16,3,0,0
2281,16,21,1,1,1
2282,20,24,1,0,0
2283,13,18,0,0,0
2284,20,30,13,5,4
2285,38,52,16,9,9
2286,15,16,0,0,0
2287,13,13,1,0,0
2288,16,24,6,3,3
2289,18,20,0,0,0
2290,19,22,2,2,2
2291,14,14,0,0,0
2292,14,19,3,0,0
2293,13,13,0,0,0
2294,16,17,0,0,0
2295,22,27,0,0,0
2296,15,21,2,0,0
2297,17,20,2,0,0
2298,13,14,1,0,0
2299,35,40,5,2,1
2300,17,20,0,0,0
2301,25,37,10,2,2
2302,16,20,1,1,1
2303,13,19,3,0,0
2304,38,51,15,9,7
2305,21,24,3,1,1
2306,13,14,0,0,0
2307,18,23,2,0,0
2308,19,21,1,1,1
2309,34,51,13,8,5
2310,39,59,25,15,15
2311,15,15,0,0,0
2312,11,11,0,0,0
2313,13,14,0,0,0
2314,27,35,6,0,0
2315,23,26,0,0,0
2316,40,57,20,16,12
2317,20,22,1,0,0
2318,15,16,0,0,0
2319,14,16,1,0,0
2320,23,35,10,6,6
2321,38,58,24,15,13
2322,42,50,6,4,3
2323,25,30,2,1,1
2324,17,21,2,0,0
2325,13,13,0,0,0
2326,16,21,2,1,1
2327,15,19,2,0,0
2328,28,36,5,1,1
2329,21,24,2,0,0
2330,24,27,2,1,1
2331,15,17,1,0,0
